,La Señal,Los Recuerdos del Porvenir,Oficio de Tinieblas,Tipo
escuelita,,1,,PROPN
directora,,1,,ADJ
chayoe,,1,,PROPN
manglar,,1,,VERB
contestábamos,,1,,VERB
culpar,,1,,VERB
persuadido,,1,,ADJ
gestionar,,1,,VERB
adivinara,,1,,VERB
balanceándose,,1,,VERB
columpiaba,,1,,VERB
mezclo,,1,,VERB
dimensión,,1,,NOUN
apuntando,,1,,VERB
falda,,1,,NOUN
trepo,,1,,PROPN
petrificado,,1,,ADJ
hormiga,3,1,,PROPN
respetan,,1,,VERB
sabiéndose,,1,,VERB
chalinas,,1,,ADJ
desfilo,,1,,ADJ
acuérdese,,1,,VERB
in,3,1,,ADP
solapa,,1,,PROPN
escalofríos,,1,,NOUN
protestar,,1,,VERB
asesinaron,,1,,VERB
aspira,,1,,VERB
lloras,,1,,PROPN
foso,,1,,NOUN
poblados,,1,,ADJ
lloro,,1,,VERB
tristísimo,,1,,ADJ
bizcochos,,1,,NOUN
enojarse,,1,,VERB
vapor,3,1,,NOUN PROPN
cafetera,,1,,ADJ
desayunaban,,1,,VERB
suelas,,1,,NOUN
reposaba,,1,,VERB
cuenten,,1,,VERB
sufrían,,1,,VERB
rajados,,1,,ADJ
aprovecha,,1,,VERB
cuidadosas,,1,,ADJ
justos,,1,,ADJ
fito,,1,,PROPN
apuntaban,,1,,VERB
maquinaciones,,1,,NOUN
acostaban,,1,,VERB
borraría,,1,,VERB
logramos,,1,,VERB
soñarlo,,1,,VERB
jurar,,1,,VERB
matarte,,1,,VERB
fortalecidas,,1,,ADJ
mecidos,,1,,ADJ
tropezaron,,1,,VERB
mojadas,,1,,ADJ
cantinero,,1,,NOUN
titubeantes,,1,,ADJ
contestamos,,1,,VERB
vedado,,1,,ADJ
cambiarse,,1,,VERB
ocurren,,1,,VERB
blanquecino,,1,,ADJ
tributaron,,1,,VERB
enterraron,,1,,VERB
secuestradas,,1,,ADJ
novenario,,1,,ADJ
enigmática,,1,,ADJ
perplejas,,1,,ADJ
jovencita,,1,,NOUN
veintitrés,,1,,NUM
aprovecharon,,1,,VERB
velorio,,1,,NOUN
necedades,,1,,NOUN
aburrirse,,1,,VERB
progreso,,1,,NOUN
alemania,,1,,PROPN
caseros,,1,,ADJ
europeas,,1,,ADJ
guerras,,1,,NOUN
huelgas,,1,,NOUN
moderna,,1,,ADJ
feudal,,1,,ADJ
atrasado,,1,,ADJ
sirenas,,1,,NOUN
discursitos,,1,,ADJ
botanas,,1,,ADJ
forcejeo,,1,,NOUN
ensuciaban,,1,,VERB
barriendo,,1,,VERB
codos,,1,,NOUN
desaprobaba,,1,,VERB
ceniceros,,1,,NOUN
regaron,,1,,VERB
corchos,,1,,NOUN
alborozo,,1,,NOUN
escobazos,,1,,NOUN
tráigame,,1,,ADJ
afirmativos,,1,,ADJ
salvaron,,1,,VERB
espadas,,1,,ADJ
cetros,,1,,NOUN
arrobadas,,1,,ADJ
convencidas,,1,,ADJ
trabajaron,,1,,VERB
magnificencia,,1,,VERB
escenario,,1,,NOUN
danzaban,,1,,VERB
patética,,1,,ADJ
teatrales,,1,,ADJ
prestadas,,1,,ADJ
imaginario,,1,,ADJ
termino,,1,,VERB
inundándolo,,1,,VERB
soplara,,1,,VERB
variedades,,1,,NOUN
clavadas,,1,,ADJ
agradecía,,1,,VERB
salamandra,,1,,PROPN
renacía,,1,,VERB
desmenuzadas,,1,,ADJ
lisonjeros,,1,,ADJ
tristezas,,1,,NOUN
reproduce,,1,,VERB
risueñamente,,1,,ADJ
indignado,,1,,ADJ
maldecía,,1,,VERB
barría,,1,,VERB
papacito,,1,,VERB
ilumino,,1,,PROPN
guadalupe,,1,,PROPN
desconcierta,,1,,VERB
primario,,1,,ADJ
empanaba,,1,,VERB
lagartijas,,1,,DET
chicharras,,1,,ADJ
nostálgica,,1,,ADJ
veleta,,1,,ADJ
sirena,,1,,NOUN
afilaban,,1,,VERB
abultaban,,1,,VERB
adquirían,,1,,VERB
purísimo,,1,,ADJ
incendiado,,1,,ADJ
ataco,,1,,VERB
acordándose,,1,,VERB
papayas,,1,,ADJ
jacarandas,,1,,NOUN
deshojaron,,1,,VERB
remolinos,,1,,NOUN
acarrea,,1,,VERB
pensativos,,1,,ADJ
exalta,,1,,VERB
colgaron,,1,,VERB
cuelguen,,1,,VERB
compadecía,,1,,VERB
doblaron,,1,,VERB
pájaros,,1,,NOUN
apago,,1,,PROPN
entono,,1,,ADJ
armónica,,1,,ADJ
palmoteando,,1,,VERB
encendida,,1,,ADJ
permaneciera,,1,,VERB
molinetes,,1,,NOUN
instalados,,1,,ADJ
sosteniendo,,1,,VERB
batidos,,1,,ADJ
dormiremos,,1,,VERB
contestado,,1,,NOUN
suicida,,1,,ADJ
guiaba,,1,,VERB
pulverizadas,,1,,ADJ
devolvían,,1,,VERB
malignos,,1,,ADJ
bandadas,,1,,NOUN
sacas,,1,,NOUN
enderezo,,1,,NOUN
desataron,,1,,VERB
desmenuzábamos,,1,,VERB
viéramos,,1,,VERB
robó,,1,,VERB
escondiste,,1,,VERB
gozaste,,1,,VERB
recto,,1,,ADJ
agarre,,1,,PROPN
devuélveme,,1,,VERB
floto,,1,,PROPN
refresco,,1,,ADJ
arístides,,1,,PROPN
parto,,1,,VERB
llamadas,,1,,NOUN
convenciera,,1,,VERB
goteando,,1,,VERB
acabará,,1,,VERB
lloverá,,1,,VERB
hundido,,1,,ADJ
contentan,,1,,VERB
crianzas,,1,,NOUN
granizo,,1,,NOUN
nubes,3,1,,NOUN
desvaneció,,1,,VERB
manzanos,,1,,PROPN
intimar,,1,,VERB
gravemente,,1,,ADV
desaire,,1,,NOUN
campos,,1,,NOUN
arrastro,,1,,VERB
murmurar,,1,,VERB
maldito,,1,,ADJ
cortando,,1,,VERB
vocales,,1,,ADJ
alargándolas,,1,,VERB
doliera,,1,,VERB
agarraba,,1,,VERB
diáfana,,1,,ADJ
amenguaba,,1,,VERB
compartido,,1,,ADJ
consintieron,,1,,VERB
milagrosas,,1,,ADJ
fluían,,1,,VERB
chorros,,1,,NOUN
echo,,1,,VERB
observaron,,1,,VERB
hojeó,,1,,PROPN
lavados,,1,,ADJ
entrecerrando,,1,,VERB
mercurio,,1,,ADJ
liquida,,1,,ADJ
confirmó,,1,,VERB
atada,,1,,ADJ
señalo,,1,,VERB
ondulante,,1,,ADJ
taciturna,,1,,ADJ
semioculto,,1,,NOUN
atisbando,,1,,VERB
mojarse,,1,,VERB
lucía,,1,,VERB
plátanos,,1,,ADJ
erguidas,,1,,ADJ
mantenían,,1,,VERB
tallos,,1,,NOUN
carnosas,,1,,ADJ
alimaña,,1,,PROPN
recogidos,,1,,ADJ
cazuelas,,1,,NOUN
adivinadas,,1,,ADJ
infestaba,,1,,VERB
amenazantes,,1,,ADJ
apresurado,,1,,ADJ
desocupadas,,1,,ADJ
alquilar,,1,,VERB
repone,,1,,VERB
empino,,1,,ADJ
cástuloe,,1,,PROPN
enredar,,1,,VERB
almorzaban,,1,,VERB
vagabundos,,1,,NOUN
indicando,,1,,VERB
advertirle,,1,,VERB
enrojecer,,1,,VERB
risueña,,1,,ADJ
etiquetas,,1,,NOUN
cremas,,1,,NOUN
lociones,,1,,NOUN
finísimo,,1,,ADJ
desmentida,,1,,ADJ
cantó,2,1,,VERB
comprobaban,,1,,VERB
lavamanos,,1,,PROPN
velamos,2,1,,VERB
ventanillo,,1,,ADJ
funcionamiento,,1,,NOUN
olvera,,1,,ADJ
iluminó,2,1,,VERB
prendada,,1,,ADJ
entusiasmado,,1,,ADJ
repisas,,1,,NOUN
francés,,1,,ADJ
renovó,,1,,VERB
felipehurtadoe,,1,,VERB
dormitorios,,1,,NOUN
tefae,,1,,NOUN
sentirá,,1,,VERB
animalito,,1,,NOUN
colima,,1,,NOUN
pasearse,,1,,VERB
palideció,2,1,,VERB
ignorantes,,1,,ADJ
harían,,1,,VERB
llevados,,1,,ADJ
muriendo,2,1,,VERB
despistado,,1,,ADJ
apoltronado,,1,,ADJ
tercera,,1,,ADJ
despedirse,2,1,,VERB
consultamos,,1,,VERB
heredar,,1,,VERB
iniciarlo,,1,,VERB
austriacas,2,1,,ADJ
inspirado,,1,,ADJ
cenaba,,1,,VERB
torturar,,1,,VERB
encontrarme,2,1,,VERB
helada,2,1,,ADJ
guardarlas,,1,,VERB
cabían,,1,,VERB
encierran,,1,,VERB
diccionarios,,1,,NOUN
pintado,,1,,ADJ
esparcidas,,1,,ADJ
ahumado,,1,,ADJ
despego,2,1,,ADJ
despintada,,1,,PROPN
calzando,,1,,VERB
cayo,,1,,VERB
desmechada,,1,,ADJ
chanclas,,1,,NOUN
encarcela,,1,,VERB
arrimes,,1,,ADJ
conducen,,1,,VERB
pagamos,,1,,VERB
enculado,,1,,ADJ
cuidar,,1,,VERB
carecemos,,1,,VERB
policía,,1,,NOUN
cámara,,1,,PROPN
tosió,,1,,VERB
resplandecía,,1,,VERB
necesarias,,1,,ADJ
acompasada,,1,,ADJ
estudió,,1,,VERB
beltráne,,1,,PROPN
pregúntenle,,1,,PROPN
puta,,1,,NOUN
sacrifique,,1,,VERB
andaríamos,,1,,VERB
mate,,1,,NOUN
mañosa,,1,,ADJ
mordisqueando,,1,,VERB
reanimara,,1,,VERB
apacigüe,,1,,ADJ
soñolientos,,1,,ADJ
brisa,,1,,NOUN
mónico,,1,,ADJ
andamos,,1,,VERB
bañamos,,1,,VERB
descubrían,,1,,VERB
denle,,1,,VERB
dolían,,1,,VERB
espuelas,,1,,NOUN
dijes,,1,,VERB
sueltos,,1,,ADJ
monturas,,1,,NOUN
desganadas,,1,,ADJ
privadas,,1,,ADJ
tardaría,,1,,VERB
chorrerío,,1,,PROPN
mordisco,,1,,NOUN
pegaban,,1,,VERB
pegando,,1,,VERB
raye,,1,,NOUN
descalzo,2,1,,ADJ
lunada,,1,,ADJ
prestarle,2,1,,VERB
ladeaba,,1,,VERB
mochuelo,,1,,NOUN
vienes,,1,,NOUN
acongojaba,,1,,VERB
sentiría,,1,,VERB
arruine,,1,,VERB
entreabiertos,2,1,,ADJ
desperezándose,,1,,VERB
estomago,,1,,ADV
contiguo,,1,,AUX
entregáramos,,1,,ADJ
lléveme,,1,,NOUN
texmelucan,,1,,ADJ
aflojó,,1,,VERB
vayamos,,1,,VERB
procurara,,1,,VERB
partieron,,1,,VERB
entregaron,,1,,VERB
fulgurantes,,1,,ADJ
sofocar,,1,,VERB
cintarazos,,1,,ADJ
escribió,2,1,,VERB
copudos,,1,,ADJ
sorprendí,2,1,,VERB
invadidos,,1,,ADJ
atravesamos,,1,,VERB
reflexiono,,1,,VERB
torcidos,,1,,ADJ
hermosas,2,1,,ADJ
presidio,,1,,NOUN
pompa,,1,,NOUN
bordeados,,1,,ADJ
crecidos,,1,,ADJ
despiadado,,1,,ADJ
descifrando,,1,,VERB
conejos,,1,,NOUN
ciervos,,1,,NOUN
cinto,,1,,ADJ
cuernos,,1,,NOUN
cazadores,,1,,NOUN
atravesados,,1,,ADJ
bosquecillos,,1,,NOUN
oleo,,1,,PROPN
pintados,,1,,ADJ
exequias,,1,,NOUN
pípila,,1,,VERB
efímera,,1,,ADJ
levita,,1,,PROPN
fuereño,,1,,ADJ
cruzo,,1,,PROPN
aromas,,1,,NOUN
cobraron,,1,,VERB
naranjas,,1,,NOUN
yemas,2,1,,NOUN
gimiendo,,1,,VERB
alejada,,1,,ADJ
cruzada,,1,,PROPN
descortés,,1,,ADJ
impresionaba,,1,,VERB
tatuado,,1,,ADJ
pedradas,,1,,NOUN
clavándoles,,1,,ADJ
asustando,,1,,VERB
rascándose,,1,,VERB
rodaba,,1,,VERB
manifiestos,,1,,ADJ
cívicos,,1,,ADJ
discursos,,1,,NOUN
vespertino,,1,,ADJ
víboras,,1,,ADJ
precedente,,1,,NOUN
adineradas,,1,,ADJ
traicionó,,1,,NOUN
peleando,,1,,VERB
hordas,,1,,NOUN
sufrieron,,1,,VERB
mestizos,,1,,ADJ
atroces,,1,,ADJ
anarquía,,1,,NOUN
encabezo,,1,,VERB
criolla,,1,,ADJ
asesinamos,,1,,DET
traidores,,1,,ADJ
facilitó,,1,,VERB
inaugurado,,1,,ADJ
vergonzoso,,1,,ADJ
voracidad,,1,,NOUN
amorosa,2,1,,ADJ
sangrienta,,1,,ADJ
victoriano,,1,,ADJ
tiránico,,1,,ADJ
matones,,1,,PROPN
merecemos,,1,,VERB
sinceramente,,1,,ADV
terratenientes,,1,,ADJ
patricios,,1,,NOUN
palco,,1,,NOUN
esclavos,,1,,ADJ
oprimieron,,1,,VERB
desgano,,1,,NOUN
pienso,2,1,,VERB
deformadas,,1,,ADJ
obtusas,,1,,ADJ
desmesurados,,1,,ADJ
intimidado,,1,,ADJ
reunía,,1,,VERB
esperándola,,1,,ADJ
pulgar,,1,,ADJ
ridícula,,1,,ADJ
concepción,,1,,NOUN
romanos,,1,,ADJ
envidiar,,1,,VERB
atrapados,,1,,ADJ
indica,,1,,VERB
obligaron,2,1,,VERB
reanimaría,,1,,VERB
rarezas,,1,,NOUN
voluntaria,,1,,ADJ
bárbara,,1,,PROPN
case,,1,,VERB
físico,2,1,,ADJ
empeorar,,1,,VERB
enojado,2,1,,ADJ
manso,,1,,ADJ
temerosos,,1,,ADJ
idénticos,,1,,ADJ
elegido,,1,,ADJ
inseguros,,1,,ADJ
desniveles,,1,,ADJ
baches,,1,,NOUN
agujereando,,1,,VERB
ratas,,1,,NOUN
destruían,,1,,VERB
vaciados,,1,,ADJ
persiguiera,,1,,VERB
afectuoso,,1,,ADJ
solícito,,1,,ADJ
pedro,,1,,PROPN
espinas,,1,,NOUN
erizada,,1,,ADJ
compadecían,,1,,VERB
cederle,,1,,VERB
eléctrica,2,1,,ADJ
guisa,,1,,PROPN
aseguré,,1,,VERB
cruzara,,1,,VERB
dinámicos,,1,,ADJ
escamotear,,1,,VERB
fieltros,,1,,NOUN
protegidas,,1,,ADJ
gafas,,1,,NOUN
surgida,,1,,ADJ
brutalizados,,1,,ADJ
despojados,,1,,ADJ
parias,,1,,ADJ
trotaban,,1,,VERB
sarnosos,,1,,ADJ
famélicos,,1,,ADJ
aplicándola,,1,,VERB
llenándolos,,1,,VERB
sutileza,,1,,NOUN
festejaron,,1,,VERB
asesinado,,1,,ADJ
dictadura,,1,,NOUN
boticario,,1,,NOUN
facilitar,,1,,VERB
chinameca,,1,,NOUN
trotecito,,1,,ADJ
feria,,1,,PROPN
tiranizado,,1,,VERB
petrificados,,1,,ADJ
agros,,1,,NOUN
aniquila,,1,,VERB
convierten,,1,,VERB
iguala,,1,,VERB
formes,,1,,NOUN
taquitos,,1,,NOUN
pajarito,,1,,NOUN
reinaban,,1,,VERB
mugre,,1,,NOUN
salita,,1,,NOUN
ineficaz,,1,,ADJ
sucumbían,,1,,VERB
contaminado,,1,,ADJ
valencianas,,1,,ADJ
planchado,,1,,ADJ
azogue,,1,,NOUN
espiándome,,1,,VERB
naranjo,,1,,ADJ
tisana,,1,,NOUN
montura,2,1,,PROPN NOUN
pegó,2,1,,VERB
almendros,,1,,ADJ
gozoso,2,1,,ADJ
afectuosos,,1,,ADJ
resulten,,1,,VERB
persiguiéndola,,1,,VERB
risueño,,1,,ADJ
caerá,,1,,VERB
desee,,1,,VERB
alas,,1,,NOUN
sembrados,,1,,ADJ
escudriñaba,,1,,VERB
soñó,,1,,VERB
hombrecito,,1,,NOUN
hendidura,,1,,NOUN
conseguirlos,,1,,VERB
pastas,,1,,ADJ
paciente,2,1,,ADJ
organizado,,1,,ADJ
provocaría,,1,,VERB
persecutoria,,1,,ADJ
librepensador,,1,,ADJ
silabeándolas,,1,,ADJ
desaliñada,,1,,ADJ
taconcitos,,1,,NOUN
recitar,,1,,VERB
librara,,1,,VERB
bañara,,1,,VERB
privarlo,,1,,VERB
amortajaban,,1,,VERB
afirmaba,,1,,VERB
docenas,,1,,NOUN
rasguño,,1,,NOUN
menuda,,1,,ADJ
agraristas,,1,,NOUN
militado,,1,,ADJ
agustinae,,1,,PROPN
ignacioe,,1,,ADJ
limitaban,,1,,VERB
iluminada,2,1,,ADJ
consolarla,,1,,VERB
exclusivo,,1,,ADJ
tropezaba,,1,,VERB
maliciosamente,,1,,ADV
terribles,2,1,,ADJ
prodigaba,,1,,VERB
apasionados,,1,,ADJ
trabajan,,1,,VERB
infligía,,1,,VERB
mojoneras,,1,,NOUN
traídos,,1,,ADJ
acompañada,,1,,VERB
centenarios,,1,,ADJ
copete,,1,,PROPN
armarios,,1,,NOUN
tendería,,1,,VERB
gordura,,1,,NOUN
goríbare,,1,,VERB
atraían,,1,,VERB
volverla,,1,,VERB
polo,2,1,,NOUN
revolverse,,1,,VERB
contraído,,1,,ADJ
vengativa,,1,,ADJ
patrullaba,,1,,VERB
prevenirse,,1,,VERB
admirar,,1,,VERB
comprometer,,1,,VERB
cometidos,,1,,ADJ
daños,,1,,NOUN
devueltas,,1,,VERB
ilimitada,,1,,ADJ
resignada,,1,,ADJ
perversas,,1,,ADJ
recibirla,,1,,VERB
verdoso,,1,,ADJ
fulguraba,,1,,VERB
diamantes,,1,,NOUN
lazo,2,1,,NOUN
admiramos,,1,,VERB
soplaba,,1,,VERB
preferí,,1,,VERB
benjamíni,31,,,ADJ
luisalonsoi,20,,,PROPN
oí,15,,,VERB
minoui,13,,,PROPN
manueli,11,,,PROPN
aquello,11,,,PRON
abrí,11,,,VERB
fernandoi,11,,,NOUN
elisai,11,,,ADJ
apolonioi,9,,,ADJ
dejé,8,,,VERB
mirarme,6,,,VERB
senté,6,,,VERB
huertas,6,,,NOUN
besó,6,,,VERB
comencé,6,,,VERB
leonardoi,6,,,ADJ
wassermanni,5,,,PROPN
playa,5,,,NOUN
levanté,5,,,VERB
miserable,5,,,ADJ
hablé,5,,,VERB
luisai,5,,,PROPN
puse,5,,,VERB
clarai,5,,,ADJ
pasé,4,,,VERB
pedí,4,,,VERB
románi,4,,,NOUN
maríai,4,,,PROPN
henriettei,4,,,PROPN
traté,4,,,VERB
lotii,4,,,ADJ
comprendí,4,,,VERB
dulcemente,4,,,ADV
miré,4,,,VERB
recordé,4,,,VERB
extrañó,4,,,VERB
inteligente,3,,,ADJ
adecuado,3,,,ADJ
arreglaba,3,,,VERB
tiraba,3,,,VERB
membrillo,3,,,NOUN
pulmones,3,,,NOUN
lucanoi,3,,,PROPN
dieciocho,3,,,NUM
institutriz,3,,,NOUN
boda,3,,,NOUN
cariñosa,3,,,ADJ
distendió,3,,,VERB
melodía,3,,,NOUN
casarse,3,,,VERB
cálida,3,,,ADJ
avenida,3,,,NOUN
mirándome,3,,,VERB
als,3,,,ADP
der,3,,,PROPN
stummen,3,,,PROPN
continué,3,,,VERB
horribles,3,,,ADJ
incluso,3,,,ADV
sinsentido,3,,,ADJ
vibrante,3,,,ADJ
tipo,3,,,NOUN
pensarlo,3,,,VERB
crezcan,3,,,VERB
teléfono,3,,,NOUN
llenar,3,,,VERB
continuamente,3,,,ADV
subí,3,,,VERB
sienta,3,,,VERB
abandoné,3,,,VERB
sospechado,3,,,ADJ
érika,3,,,PROPN
manlioi,3,,,NOUN
verano,3,,,NOUN
sentirme,3,,,VERB
cenar,3,,,VERB
dejarme,3,,,VERB
pronunciado,3,,,ADJ
entré,3,,,VERB
velar,3,,,VERB
elegante,3,,,ADJ
cerré,3,,,VERB
perfectamente,3,,,ADV
buscara,2,,,VERB
enfrentar,2,,,VERB
divisó,2,,,VERB
espantoso,2,,,ADJ
hundidos,2,,,ADJ
conocerlo,2,,,VERB
plaf,2,,,PROPN
infeliz,2,,,ADJ
besos,2,,,NOUN
llorado,2,,,ADJ
gustarán,2,,,VERB
desayunar,2,,,VERB
veré,2,,,VERB
antipático,2,,,ADJ
cartera,2,,,NOUN
caldeado,2,,,ADJ
cambios,2,,,NOUN
sereno,2,,,ADJ
diván,2,,,NOUN
cambiantes,2,,,ADJ
bambúes,2,,,NOUN
recibí,2,,,VERB
aparentemente,2,,,ADV
flavioi,2,,,NOUN
moza,2,,,NOUN
moriré,2,,,VERB
médanos,2,,,NOUN
desembarazarme,2,,,ADJ
columnas,2,,,NOUN
empacado,2,,,ADJ
quitarme,2,,,VERB
estero,2,,,ADJ
ladear,2,,,VERB
fluir,2,,,VERB
departamento,2,,,NOUN
escalera,2,,,NOUN
chiquilla,2,,,NOUN
carnaval,2,,,NOUN
venecia,2,,,PROPN
deslumbramiento,2,,,NOUN
robertouribei,2,,,PROPN
maître,2,,,NOUN
hipnotizada,2,,,ADJ
esperé,2,,,VERB
esperara,2,,,VERB
hipnosis,2,,,NOUN
vuelvas,2,,,VERB
servirlo,2,,,VERB
saldrá,2,,,VERB
temí,2,,,VERB
lloré,2,,,VERB
vaivén,2,,,PROPN
limpios,2,,,ADJ
hänschen,2,,,PROPN
alemana,2,,,ADJ
lindos,2,,,ADJ
bajé,2,,,VERB
umbrosa,2,,,ADJ
imagino,2,,,VERB
pasadas,2,,,ADJ
plantó,2,,,VERB
habita,2,,,VERB
inopinadamente,2,,,ADV
impecable,2,,,ADJ
cuna,2,,,NOUN
encantada,2,,,ADJ
piadosos,2,,,ADJ
ensayar,2,,,VERB
francesa,2,,,ADJ
encalada,2,,,ADJ
importantes,2,,,ADJ
serenos,2,,,ADJ
fugaz,2,,,ADJ
orfandad,2,,,ADV
empujé,2,,,VERB
abandonarme,2,,,VERB
alcancé,2,,,VERB
inexplicablemente,2,,,ADV
pegadas,2,,,ADJ
porche,2,,,PROPN
articular,2,,,VERB
dormí,2,,,VERB
chalets,2,,,NOUN
guadalajara,2,,,PROPN
perdí,2,,,VERB
ocupadas,2,,,ADJ
apagada,2,,,ADJ
noté,2,,,VERB
apretada,2,,,ADJ
desagradable,2,,,ADJ
calmando,2,,,VERB
sanatorio,2,,,ADJ
habitualmente,2,,,ADV
casitas,2,,,NOUN
corté,2,,,VERB
encanto,2,,,NOUN
respiro,2,,,NOUN
presentido,2,,,ADJ
entresueño,2,,,ADJ
desembocó,2,,,VERB
tenderse,2,,,VERB
apreté,2,,,VERB
estirar,2,,,VERB
tendí,2,,,VERB
avisaron,2,,,VERB
pretenden,2,,,VERB
saqué,2,,,VERB
universo,2,,,NOUN
toalla,2,,,NOUN
té,2,,,NOUN
permanecí,2,,,VERB
postres,2,,,NOUN
olgai,2,,,PROPN
mordía,2,,,VERB
sonreírle,2,,,VERB
grava,2,,,ADJ
pronuncié,2,,,VERB
imperfecto,2,,,ADJ
crujir,2,,,NOUN
abracé,2,,,VERB
sacudiendo,2,,,VERB
bañado,2,,,ADJ
apretando,2,,,VERB
central,2,,,ADJ
separados,2,,,ADJ
apaciguado,2,,,ADJ
repisa,2,,,PROPN
llévate,2,,,VERB
quité,2,,,VERB
acerqué,2,,,VERB
hago,2,,,VERB
uniendo,2,,,VERB
viéndola,2,,,VERB
adormilada,2,,,ADJ
esbeltos,2,,,ADJ
durmiera,2,,,VERB
péinate,1,,,NOUN
picante,1,,,ADJ
mostrarle,1,,,VERB
implorara,1,,,ADV
decidirá,1,,,VERB
prometí,1,,,VERB
ponte,1,,,PROPN
romperlo,1,,,VERB
afectan,1,,,VERB
luis,1,,,PROPN
besándome,1,,,ADJ
dile,1,,,PROPN
acostumbré,1,,,VERB
dichosa,1,,,ADJ
háblale,1,,,VERB
conmovió,1,,,VERB
dejaremos,1,,,VERB
abruma,1,,,VERB
dominarte,1,,,VERB
perdóname,1,,,PROPN
fingimos,1,,,VERB
palmeaba,1,,,VERB
habernos,1,,,ADJ
bailáramos,1,,,VERB
trate,1,,,VERB
equivoqué,1,,,VERB
agradecerme,1,,,VERB
incómoda,1,,,ADJ
gozarlo,1,,,VERB
vieras,1,,,VERB
roguemos,1,,,VERB
explicaron,1,,,VERB
entendí,1,,,VERB
ideales,1,,,ADJ
restorán,1,,,VERB
roces,1,,,NOUN
ceñimientos,1,,,ADJ
aplaudió,1,,,VERB
triunfara,1,,,VERB
atreví,1,,,VERB
isla,1,,,NOUN
responderle,1,,,VERB
cinchas,1,,,NOUN
guardé,1,,,VERB
utilizarlo,1,,,VERB
partícula,1,,,NOUN
alargaba,1,,,VERB
envolverme,1,,,VERB
reaprender,1,,,VERB
gastada,1,,,ADJ
nupcias,1,,,NOUN
transparentes,1,,,ADJ
marchitaba,1,,,VERB
afelpada,1,,,ADJ
formal,1,,,ADJ
insustituible,1,,,ADJ
echándome,1,,,PUNCT
mapamundi,1,,,PROPN
gusano,1,,,ADJ
borbotones,1,,,NOUN
desvestido,1,,,ADJ
arropó,1,,,VERB
logré,1,,,VERB
frotarme,1,,,VERB
escupí,1,,,VERB
tiramos,1,,,VERB
trastornado,1,,,ADJ
largueza,1,,,NOUN
déspota,1,,,ADV
hablaría,1,,,VERB
necesitas,1,,,VERB
fijarme,1,,,VERB
mostrarme,1,,,VERB
pestañeó,1,,,ADJ
fajo,1,,,NOUN
desteñida,1,,,ADJ
seguimos,1,,,VERB
bailé,1,,,NOUN
desconsolada,1,,,ADJ
formulación,1,,,NOUN
truenos,1,,,NOUN
traerlo,1,,,VERB
sales,1,,,NOUN
oriente,1,,,NOUN
alféizar,1,,,VERB
narices,1,,,NOUN
salíamos,1,,,VERB
acabé,1,,,VERB
sandía,1,,,NOUN
tercer,1,,,ADJ
arrobado,1,,,ADJ
secara,1,,,VERB
cerrarme,1,,,VERB
recobró,1,,,VERB
coincidir,1,,,VERB
quemante,1,,,ADJ
pepitas,1,,,NOUN
interrumpí,1,,,ADJ
implorando,1,,,VERB
chillona,1,,,ADJ
contártelo,1,,,VERB
besitos,1,,,NOUN
luchamos,1,,,VERB
silviai,1,,,VERB
puñetazos,1,,,NOUN
termo,1,,,NOUN
regresé,1,,,VERB
crecida,1,,,ADJ
metidos,1,,,ADJ
empecinada,1,,,ADJ
suéter,1,,,NOUN
encontrándolo,1,,,VERB
calmada,1,,,ADJ
llevará,1,,,VERB
producirme,1,,,VERB
inadecuado,1,,,ADJ
pedirlo,1,,,VERB
ocurriría,1,,,VERB
inquisitiva,1,,,ADJ
venirme,1,,,VERB
próximas,1,,,ADJ
azoteas,1,,,NOUN
escupimos,1,,,ADJ
sobresaltaba,1,,,VERB
baratones,1,,,ADJ
estrecho,1,,,ADJ
opaco,1,,,ADJ
cautelosamente,1,,,ADV
refugiar,1,,,VERB
doloridos,1,,,ADJ
sábado,1,,,NOUN
apartarme,1,,,VERB
deformada,1,,,ADJ
solté,1,,,VERB
tiránicamente,1,,,ADV
escogí,1,,,VERB
cerrarlos,1,,,VERB
corrí,1,,,VERB
volveremos,1,,,VERB
guardándola,1,,,VERB
manteniéndola,1,,,NOUN
parecí,1,,,VERB
brecha,1,,,NOUN
abotagada,1,,,ADJ
reverberar,1,,,VERB
levantados,1,,,ADJ
peros,1,,,NOUN
oculté,1,,,ADJ
bíblicamente,1,,,ADV
aquél,1,,,VERB
hondo,1,,,ADJ
filosas,1,,,ADJ
arañó,1,,,VERB
aprestándome,1,,,PROPN
conoces,1,,,VERB
acunara,1,,,ADJ
odiar,1,,,VERB
insistieran,1,,,VERB
arrepentido,1,,,ADJ
sandalias,1,,,NOUN
tupidas,1,,,ADJ
coctel,1,,,NOUN
mango,1,,,NOUN
aceituna,1,,,NOUN
toña,1,,,VERB
elásticos,1,,,ADJ
inaprehensible,1,,,ADJ
arruga,1,,,ADJ
asfalto,1,,,PROPN
sumergirse,1,,,VERB
flamingos,1,,,NOUN
decoración,1,,,NOUN
dedicábamos,1,,,VERB
resbalaran,1,,,VERB
vientecillo,1,,,NOUN
aperitivo,1,,,ADJ
detenimiento,1,,,NOUN
exótico,1,,,ADJ
reí,1,,,VERB
ladeando,1,,,VERB
rizada,1,,,ADJ
cayéndole,1,,,VERB
guitarras,1,,,ADJ
biberones,1,,,ADJ
excusé,1,,,VERB
reírme,1,,,VERB
