,La Señal,Los Recuerdos del Porvenir,Oficio de Tinieblas,Tipo
pérez,,,2,PROPN
avecindado,,,1,ADJ
juárez,,,1,PROPN
famoso,,,2,ADJ
domínguez,,,2,PROPN
cuestiones,,,2,NOUN
encantamientos,,,1,NOUN
digital,,,1,ADJ
alquilado,,,1,ADJ
enajenado,,,1,ADJ
resintió,,,1,VERB
enganchados,,,3,ADJ
desfile,,,1,ADJ
extraviarse,,,1,VERB
ejecutar,,,2,VERB
dictado,,,1,VERB
tropezaban,,,2,VERB
lastimándose,,,2,VERB
toscos,,,2,ADJ
caites,,,2,ADJ
soportaban,,,1,VERB
examen,,,1,NOUN
ladinos,,,1,NOUN
zozobra,,,1,VERB
exacerbaba,,,2,VERB
aguardar,,,2,VERB
espulgaban,,,1,PROPN
sometido,,,2,ADJ
apuntaron,,,1,VERB
fotografía,,,1,NOUN
ficha,,,1,ADJ
aseguraba,,,1,VERB
chulel,,,1,NOUN
serviría,,,1,VERB
fugarse,,,1,VERB
marcharse,,,4,VERB
depósito,,,1,NOUN
garantía,,,1,NOUN
remigio,,,3,PROPN
salario,,,1,NOUN
centavos,,,1,NOUN
veintidós,,,1,NUM
tostón,,,1,NOUN
descuento,,,1,NOUN
porcentaje,,,1,NOUN
anticipo,,,1,ADJ
alquiler,,,1,NOUN
alojamiento,,,1,ADJ
cositas,,,1,NOUN
pidás,,,1,NOUN
tienda,,,5,NOUN
despilfarrás,,,1,ADV
antoja,,,1,VERB
calzón,,,1,NOUN
caite,,,2,PROPN
tenés,,,1,VERB
medicina,,,1,NOUN
emparejés,,,1,NOUN
volubilidad,,,1,NOUN
servirse,,,2,VERB
intervenían,,,2,VERB
cifras,,,3,NOUN
usar,,,6,VERB
conformarse,,,3,VERB
sufro,,,1,PROPN
rindo,,,1,VERB
jornada,,,1,NOUN
ansió,,,1,VERB
compartirlo,,,1,VERB
próximos,,,5,ADJ
roncaban,,,1,VERB
suelta,,,8,NOUN
despertarlos,,,1,VERB
gruñidos,,,1,NOUN
arrebujándose,,,1,VERB
descansos,,,1,ADJ
inquietud,,,6,NOUN
asintieron,,,3,VERB
esquivaron,,,1,VERB
pronunciada,,,2,ADJ
establecer,,,4,VERB
sufrirla,,,1,VERB
cavilo,,,1,ADJ
mente,,,4,ADV
inesperados,,,1,ADJ
nimios,,,1,ADJ
resolverse,,,2,VERB
henchidas,,,1,ADJ
densidad,,,1,NOUN
prontitud,,,1,ADJ
sensibles,,,1,ADJ
calificando,,,1,VERB
rugoso,,,1,ADJ
rendirse,,,2,VERB
constelaciones,,,1,NOUN
deslizaban,,,2,VERB
manifestaban,,,1,VERB
resquebrajadura,,,1,NOUN
balidos,,,1,ADJ
recental,,,1,ADJ
tumultuosa,,,1,ADJ
caminantes,,,3,NOUN
acostumbrados,,,6,ADJ
vergonzante,,,1,ADJ
naturaleza,,,2,NOUN
regateado,,,1,ADJ
parásitas,,,1,ADJ
rigor,,,4,NOUN
defenderse,,,5,VERB
precisaba,,,4,VERB
desplegar,,,1,VERB
gigantescas,,,1,ADJ
ralo,,,1,ADJ
entrecruzamiento,,,1,NOUN
retorcidos,,,1,ADJ
perspectiva,,,4,NOUN
cemento,,,1,NOUN
sustituían,,,1,VERB
argamasa,,,1,NOUN
agrietada,,,1,ADJ
semillas,,,1,NOUN
trance,,,2,NOUN
ojerosas,,,1,ADJ
distracción,,,4,NOUN
lactante,,,1,ADJ
flácido,,,1,ADJ
jadeantes,,,2,ADJ
abanicándose,,,1,VERB
mecánico,,,1,ADJ
intolerables,,,1,ADJ
despojarse,,,2,VERB
sólida,,,4,ADJ
temperatura,,,2,NOUN
instala,,,1,NOUN
finca,,,2,NOUN
chamulas,,,1,NOUN
destinados,,,1,ADJ
adolfor,,,20,PROPN
homelr,,,1,ADJ
leguas,,,2,NOUN
soplaban,,,2,VERB
fabricaba,,,1,VERB
aparato,,,3,NOUN
alambre,,,1,NOUN
protegía,,,2,VERB
aberturas,,,1,NOUN
comodidades,,,2,NOUN
estancias,,,2,NOUN
excursiones,,,1,NOUN
constituían,,,3,VERB
partidos,,,1,NOUN
codiciados,,,1,ADJ
sociedades,,,1,NOUN
beneficencia,,,1,ADJ
organizaciones,,,1,NOUN
ifigeniar,,,1,ADJ
discreta,,,2,ADJ
legar,,,1,VERB
tez,,,1,DET
rudeza,,,3,NOUN
intelecto,,,1,ADJ
ordinariez,,,1,ADJ
prudencia,,,4,NOUN
coronó,,,1,VERB
premió,,,1,VERB
torzales,,,1,ADJ
sumisa,,,2,ADJ
deslumbrada,,,1,ADJ
equipararse,,,1,VERB
tangible,,,1,ADJ
incomodaban,,,1,VERB
personales,,,1,ADJ
establecerlas,,,1,VERB
contentó,,,2,VERB
desempeñar,,,7,VERB
manejo,,,1,NOUN
activo,,,2,ADJ
empleo,,,1,NOUN
decepcionados,,,1,ADJ
robar,,,3,VERB
impunidad,,,2,NOUN
disponer,,,5,VERB
prescindir,,,4,VERB
intermediario,,,1,ADJ
escrúpulos,,,2,NOUN
ganancias,,,3,NOUN
calabozo,,,1,ADV
expendía,,,1,VERB
precios,,,2,NOUN
jornadas,,,2,NOUN
respetaba,,,3,VERB
galera,,,1,ADJ
gubernamental,,,1,ADJ
conmovido,,,1,ADJ
germánico,,,1,ADJ
escudaban,,,1,VERB
sepan,,,4,VERB
castilla,,,3,PROPN
diablo,,,3,NOUN
sirven,,,4,VERB
alcances,,,1,ADJ
sernos,,,1,VERB
instrucción,,,1,PROPN
liceos,,,1,PROPN
factores,,,1,NOUN
determinantes,,,1,ADJ
debilitaban,,,1,VERB
instruidos,,,1,ADJ
naciones,,,1,NOUN
nivel,,,5,NOUN
patrones,,,7,NOUN
fincas,,,9,NOUN
vecinas,,,3,ADJ
recelo,,,1,NOUN
pedantes,,,1,ADJ
suponer,,,4,VERB
medidas,,,15,NOUN
aplicadas,,,1,ADJ
contraproducentes,,,1,ADJ
arrebatarán,,,1,VERB
encogía,,,1,VERB
atesorado,,,2,ADJ
yernos,,,1,ADJ
advirtieron,,,2,VERB
escaso,,,3,ADJ
marimbas,,,2,NOUN
estampidos,,,1,ADJ
peones,,,6,NOUN
entretenían,,,1,VERB
opusieron,,,1,VERB
descarada,,,1,ADJ
sumisamente,,,1,ADV
murmuraron,,,1,VERB
sintiesen,,,1,VERB
víctimas,,,3,NOUN
apresurarían,,,1,VERB
aprovechar,,,5,VERB
mejorar,,,1,VERB
divagaciones,,,2,NOUN
castigara,,,1,VERB
severamente,,,2,ADV
desobedecieran,,,1,VERB
concurridas,,,1,ADJ
estarse,,,3,VERB
torpes,,,2,ADJ
empuñar,,,1,VERB
rebeldes,,,1,NOUN
indicaciones,,,1,PROPN
desconfiados,,,1,ADJ
esforzaba,,,4,VERB
desempeñó,,,2,VERB
directo,,,1,ADJ
decaía,,,2,VERB
cartilla,,,1,NOUN
pronunciarlos,,,1,VERB
escribirlos,,,1,VERB
mantuvieron,,,1,VERB
tareas,,,6,NOUN
rudas,,,2,ADJ
recorridos,,,3,NOUN
familiarizó,,,2,VERB
traspasó,,,2,VERB
aguardaba,,,5,VERB
municipales,,,1,ADJ
entrevió,,,1,VERB
atropelladamente,,,1,ADV
tapachula,,,1,VERB
huixtla,,,1,ADJ
triunfales,,,1,ADJ
ferrocarril,,,1,PROPN
agrarismo,,,1,NOUN
repartiendo,,,3,VERB
cultivo,,,1,NOUN
costeable,,,1,ADJ
disputa,,,2,NOUN
decidan,,,1,VERB
apartando,,,4,VERB
club,,,1,NOUN
jira,,,1,VERB
finqueros,,,2,NOUN
desperdiciarlo,,,1,VERB
homenajes,,,3,NOUN
emplearlo,,,1,VERB
comisiones,,,1,NOUN
viudas,,,1,ADJ
becas,,,1,ADJ
solicitantes,,,2,ADJ
aspirantes,,,1,ADJ
sorprendentes,,,1,ADJ
organizaron,,,2,VERB
precipitado,,,1,ADJ
barracas,,,1,NOUN
vivienda,,,1,ADJ
hábitos,,,7,NOUN
limpieza,,,1,VERB
virtudes,,,5,NOUN
pública,,,3,ADJ
visitó,,,2,VERB
exhibió,,,1,VERB
beneficiaba,,,1,VERB
plantíos,,,1,NOUN
bodegas,,,1,PROPN
aprobación,,,1,NOUN
enrojecía,,,1,VERB
derivó,,,1,VERB
nuevas,,,3,ADJ
leyes,,,7,NOUN
decretadas,,,1,ADJ
programa,,,1,NOUN
secciones,,,1,NOUN
reservadas,,,1,ADJ
galerones,,,1,NOUN
incómodos,,,3,ADJ
animado,,,2,ADJ
giros,,,2,NOUN
igualarse,,,2,VERB
mexicanos,,,3,ADJ
estorbado,,,1,ADJ
restituirían,,,1,VERB
primitivos,,,1,ADJ
fuero,,,3,NOUN
interno,,,2,ADJ
dejasen,,,2,VERB
calmaban,,,2,VERB
confiando,,,1,VERB
promesas,,,1,NOUN
político,,,2,ADJ
deficiente,,,1,ADJ
presidenciales,,,2,ADJ
representársela,,,1,NOUN
ligó,,,2,VERB
indisolublemente,,,1,ADV
ajwalil,,,1,NOUN
apretón,,,1,VERB
congregados,,,3,ADJ
sello,,,3,NOUN
memorable,,,1,ADJ
calculando,,,1,VERB
ventajas,,,4,NOUN
desventajas,,,3,NOUN
traerles,,,1,VERB
provecho,,,1,NOUN
polvorientas,,,1,ADJ
furiosos,,,5,ADJ
toscamente,,,1,ADV
sonreían,,,1,VERB
mascullaban,,,1,VERB
rápido,,,5,ADJ
generosa,,,1,ADJ
reclamaba,,,2,VERB
crispación,,,3,NOUN
supremo,,,3,ADJ
míticos,,,1,ADJ
sustancia,,,7,NOUN
varón,,,2,NOUN
moldea,,,1,VERB
descubrimientos,,,1,NOUN
igualdad,,,3,NOUN
chompas,,,1,NOUN
corrientes,,,1,NOUN
obsequiado,,,1,ADJ
comprarse,,,1,VERB
enganchadores,,,2,PROPN
acordeón,,,1,ADJ
atraídas,,,1,ADJ
abandonaban,,,6,VERB
palmoteaban,,,1,VERB
torcían,,,1,VERB
franca,,,2,ADJ
absorbido,,,1,ADJ
lodazales,,,1,ADJ
accidentes,,,1,NOUN
exhumaban,,,1,VERB
incómodo,,,1,ADJ
distinguirse,,,3,VERB
vendían,,,3,VERB
útiles,,,1,ADJ
externo,,,1,ADJ
tradiciones,,,1,NOUN
criterio,,,4,NOUN
aprendido,,,7,ADJ
sufrimientos,,,2,NOUN
heredados,,,1,ADJ
transmitidos,,,1,ADJ
arrasar,,,1,VERB
venadear,,,1,VERB
abusos,,,4,NOUN
denunciar,,,1,VERB
vengarse,,,3,VERB
maltrata,,,1,VERB
viola,,,1,VERB
promesa,,,6,NOUN
probado,,,1,ADJ
preferible,,,3,ADJ
guardes,,,1,VERB
embargados,,,2,ADJ
exención,,,2,NOUN
desagravio,,,2,NOUN
azarosa,,,2,ADJ
dioses,,,1,NOUN
mofa,,,1,NOUN
despojaban,,,2,VERB
méritos,,,3,NOUN
conservaron,,,1,VERB
semilla,,,1,NOUN
lucrar,,,1,VERB
conseguirse,,,2,VERB
mampara,,,1,NOUN
transitorias,,,1,ADJ
mancebas,,,1,NOUN
servidumbre,,,3,ADJ
corregido,,,1,ADJ
orientados,,,1,ADJ
mote,,,2,NOUN
juliaacevedor,,,26,ADJ
afirmó,,,2,VERB
sabido,,,1,VERB
indispensable,,,5,ADJ
recurrir,,,6,VERB
suspicacia,,,1,VERB
soportaría,,,1,VERB
efímeras,,,1,ADJ
aventuras,,,1,ADJ
inferiores,,,2,ADJ
rivalidad,,,1,NOUN
recelos,,,2,NOUN
esposo,,,1,VERB
exageraban,,,2,VERB
rodado,,,2,ADJ
fernandoulloar,,,1,PROPN
suelen,,,2,VERB
puntillosos,,,1,ADJ
distinguido,,,1,ADJ
plebeyez,,,1,ADJ
confesar,,,1,VERB
desafiar,,,3,VERB
oposición,,,1,NOUN
prejuicios,,,4,NOUN
legalizamos,,,1,VERB
apresuraba,,,2,VERB
añadir,,,4,VERB
veracidad,,,4,NOUN
exteriorizar,,,1,VERB
inquiría,,,1,ADJ
íntegra,,,1,ADJ
tinta,,,2,NOUN
noto,,,1,VERB
balde,,,1,NOUN
guijarro,,,1,PROPN
cría,,,2,NOUN
sobrarían,,,1,VERB
salvo,,,5,ADP
sanee,,,1,PROPN
capitalito,,,1,ADJ
coima,,,1,PROPN
riñones,,,1,NOUN
ofrece,,,3,VERB
concederle,,,2,VERB
hacé,,,1,VERB
probabilidades,,,1,ADJ
picado,,,1,ADJ
conformaba,,,3,VERB
primicias,,,3,NOUN
añejado,,,1,ADJ
rechazaba,,,4,VERB
graciosa,,,1,ADJ
paliar,,,2,VERB
finísimas,,,1,ADJ
desanimar,,,1,VERB
dengues,,,1,NOUN
traslucía,,,2,VERB
triunfó,,,2,VERB
perraje,,,2,NOUN
bordada,,,1,ADJ
dibujos,,,1,NOUN
demuestra,,,1,VERB
estrenaré,,,1,VERB
ocurriera,,,1,VERB
murmuración,,,1,NOUN
retraimiento,,,1,NOUN
obedecido,,,1,ADJ
parálisis,,,2,NOUN
médicos,,,2,NOUN
diagnosticar,,,1,VERB
manifesta,,,1,VERB
públicamente,,,3,ADV
ciertocierto,,,1,NOUN
perspicacia,,,2,NOUN
admitidos,,,2,ADJ
turbiedad,,,1,NOUN
orígenes,,,1,PROPN
olvidarse,,,1,VERB
favorecidos,,,1,ADJ
benevolencia,,,4,NOUN
pagaba,,,1,VERB
aconsejó,,,1,VERB
ocasiones,,,9,NOUN
ostentar,,,2,VERB
alarde,,,7,NOUN
alentado,,,1,ADJ
sucesivos,,,1,ADJ
afanoso,,,1,ADJ
adornarse,,,1,VERB
celebración,,,3,NOUN
excediera,,,1,VERB
contrató,,,1,VERB
bastaron,,,2,VERB
planteles,,,1,NOUN
acarreasen,,,1,VERB
tanales,,,1,PROPN
comitán,,,1,PROPN
flamboyanes,,,1,ADJ
prepararlo,,,2,VERB
guisandera,,,1,NOUN
afamada,,,1,ADJ
vigilancia,,,4,NOUN
semaneros,,,2,NOUN
asearan,,,1,VERB
sacasen,,,1,VERB
llamadores,,,1,ADJ
recayese,,,1,VERB
encargarse,,,1,VERB
opuso,,,5,VERB
bordando,,,2,VERB
salera,,,3,NOUN
recomendación,,,3,NOUN
interrupciones,,,1,NOUN
aludían,,,2,VERB
desviaban,,,1,VERB
rutinaria,,,2,ADJ
exigiendo,,,5,VERB
febriles,,,1,ADJ
estériles,,,1,ADJ
desvaríos,,,4,NOUN
resoluciones,,,2,NOUN
extremas,,,1,ADJ
tornaba,,,1,VERB
momentánea,,,1,ADJ
insuflada,,,1,ADJ
vicio,,,2,NOUN
ingresó,,,1,VERB
advenedizo,,,2,ADJ
conflicto,,,3,NOUN
normas,,,1,NOUN
proclama,,,2,VERB
intangibles,,,1,NOUN
preferencia,,,1,NOUN
sistema,,,1,NOUN
agregaba,,,1,VERB
afirmaciones,,,2,NOUN
constituir,,,1,VERB
verdaderos,,,6,ADJ
añadió,,,6,VERB
equívoca,,,1,ADJ
amansaba,,,1,VERB
rendía,,,2,VERB
cúmulo,,,1,NOUN
fortaleció,,,2,VERB
incontrastabilidad,,,1,ADJ
licitud,,,1,NOUN
reflexión,,,1,ADJ
intelectiva,,,1,ADJ
encauzaba,,,1,VERB
vasta,,,1,ADJ
atropellando,,,1,VERB
proyecto,,,1,ADJ
conciliador,,,1,NOUN
sarcástico,,,1,ADJ
ostensible,,,1,ADJ
fingimiento,,,1,NOUN
deliberadamente,,,1,ADV
intolerablemente,,,1,ADV
honrarás,,,1,VERB
crisparon,,,1,VERB
posesivo,,,1,ADJ
contracción,,,2,NOUN
agradecerte,,,1,DET
faltado,,,1,ADJ
acaloradamente,,,1,ADV
improvisó,,,2,VERB
necesitabas,,,1,PROPN
aborrecido,,,1,ADJ
resentimiento,,,1,ADJ
usurpado,,,2,ADJ
agasajar,,,1,VERB
manchaba,,,1,VERB
escarceos,,,1,NOUN
merecieron,,,1,VERB
convirtiendo,,,2,VERB
nebuloso,,,1,ADJ
constataba,,,3,VERB
irreprochable,,,1,ADJ
captó,,,1,VERB
matiz,,,3,NOUN
entonación,,,1,NOUN
atenta,,,1,ADJ
excesivamente,,,5,ADV
ansiosa,,,5,ADJ
bebes,,,1,NOUN
apodo,,,2,NOUN
malévolo,,,1,ADJ
bastidor,,,1,NOUN
gentuza,,,1,PROPN
enardeció,,,2,VERB
desconcertado,,,1,ADJ
brusquedad,,,2,NOUN
acertó,,,2,VERB
isidorocifuentesr,,,4,ADJ
óyelo,,,1,DET
huérfano,,,2,ADJ
monjas,,,1,NOUN
maltrataban,,,1,VERB
recuperado,,,4,ADJ
injuria,,,1,PROPN
irónico,,,1,ADJ
sentirte,,,1,VERB
enamoré,,,1,VERB
ajustara,,,1,VERB
plazo,,,2,ADJ
agonizaba,,,1,VERB
tentó,,,1,VERB
reviste,,,1,VERB
tino,,,2,NOUN
admirable,,,2,ADJ
malinterpretaste,,,1,NOUN
creíste,,,1,VERB
mantenerme,,,1,VERB
pretina,,,2,ADV
enriquecerme,,,1,VERB
necesité,,,1,VERB
centavo,,,1,NUM
necesitaste,,,1,PROPN
diste,,,2,VERB
mataste,,,1,PROPN
tardó,,,3,VERB
potreado,,,1,ADJ
ibas,,,1,VERB
apuntaste,,,1,VERB
conclusión,,,4,NOUN
argumento,,,6,NOUN
descubres,,,2,VERB
convivido,,,1,ADJ
vacilarían,,,1,VERB
condenarte,,,1,VERB
preferiría,,,1,VERB
exagerada,,,1,ADJ
veleidades,,,1,NOUN
confundas,,,1,ADJ
trates,,,1,VERB
quisieras,,,1,VERB
cuajar,,,1,VERB
clavada,,,1,ADJ
constituido,,,2,ADJ
desequilibrada,,,1,ADJ
alfombra,,,5,NOUN
rogarte,,,1,VERB
honres,,,1,ADJ
asistencia,,,2,NOUN
faltará,,,1,VERB
apellidos,,,1,NOUN
granados,,,1,ADJ
hogar,,,3,NOUN
deshecho,,,1,VERB
rencillas,,,2,NOUN
pavonearse,,,3,VERB
vistosidad,,,1,NOUN
aspiraciones,,,4,NOUN
marchado,,,2,ADJ
atendiendo,,,1,VERB
previsible,,,1,ADJ
ignorarlo,,,1,VERB
invadirla,,,1,VERB
ardua,,,1,ADJ
tomada,,,1,ADJ
alimentaba,,,1,VERB
políticas,,,2,ADJ
velada,,,1,ADJ
reclamo,,,1,NOUN
interpretarlo,,,1,VERB
menester,,,1,PROPN
ennoblecían,,,1,VERB
ocios,,,1,NOUN
despilfarraban,,,1,VERB
gubernatura,,,1,PROPN
improvisado,,,1,ADJ
acomodaticio,,,1,PROPN
ocultación,,,1,NOUN
reprochó,,,3,VERB
juicios,,,1,NOUN
temerarios,,,1,ADJ
reprobable,,,1,ADJ
destrenzada,,,2,ADJ
aletazo,,,1,NOUN
fascinadora,,,1,NOUN
prohíbe,,,1,VERB
prendidos,,,1,ADJ
reírles,,,1,ADJ
festejarles,,,1,ADJ
mostrado,,,1,ADJ
inconformidad,,,1,NOUN
concediéndole,,,1,VERB
mimaba,,,1,VERB
queriendo,,,1,VERB
procedía,,,1,VERB
enredaba,,,2,VERB
pertenecieron,,,1,VERB
entrañablemente,,,1,ADV
solía,,,4,VERB
disuadir,,,1,VERB
adulterio,,,3,NOUN
representada,,,1,ADJ
vertiginosa,,,1,ADJ
sacerdotes,,,4,NOUN
suplir,,,1,VERB
omitimos,,,1,VERB
obsesionantes,,,1,DET
cerebro,,,1,ADJ
atreviese,,,1,VERB
confesionario,,,1,ADJ
incitaste,,,2,ADJ
monseñor,,,2,NOUN
sermones,,,3,NOUN
cuaresma,,,2,PROPN
versaron,,,1,VERB
describía,,,1,VERB
espantosos,,,1,ADJ
retorciéndose,,,2,VERB
publicaban,,,1,VERB
hincada,,,1,ADJ
distraídos,,,2,ADJ
negativa,,,3,ADJ
semejaba,,,1,VERB
esperanzada,,,1,ADJ
pudría,,,1,VERB
insultante,,,1,ADJ
disfrutó,,,1,VERB
suicidó,,,2,VERB
divulgar,,,2,VERB
instaba,,,1,VERB
moral,,,6,ADJ
maledicencia,,,2,NOUN
cebaba,,,1,VERB
consulta,,,3,NOUN
terminantemente,,,1,ADV
finados,,,2,ADJ
empeñaron,,,2,VERB
desconfiaba,,,2,VERB
ligada,,,1,ADJ
espíritus,,,1,NOUN
separe,,,1,VERB
goza,,,1,VERB
caín,,,1,PROPN
escrituras,,,2,NOUN
procedió,,,2,VERB
abel,,,1,PROPN
desigualdad,,,1,PROPN
admiraron,,,1,VERB
magnanimidad,,,1,ADV
acoger,,,1,VERB
crianza,,,1,PROPN
pequeñas,,,7,ADJ
perenne,,,1,ADJ
comparación,,,2,NOUN
legítimo,,,1,ADJ
despejada,,,1,ADJ
soberbia,,,1,ADJ
rústica,,,1,ADJ
diploma,,,1,NOUN
avalara,,,1,VERB
estudiante,,,4,NOUN
frac,,,2,ADJ
pechera,,,1,ADJ
fruncida,,,1,ADJ
alforjas,,,1,ADJ
botonadura,,,1,NOUN
declaración,,,1,NOUN
negándose,,,2,VERB
turbios,,,2,ADJ
barandal,,,1,PROPN
galopar,,,1,NOUN
suplicarle,,,3,VERB
salvara,,,1,VERB
evocaba,,,1,VERB
henchía,,,1,ADJ
elemental,,,1,ADJ
balanceo,,,1,NOUN
resolana,,,1,PROPN
peinaba,,,2,VERB
inaplazable,,,2,ADJ
descifrado,,,1,ADJ
becerro,,,2,NOUN
gusanera,,,1,NOUN
res,,,2,NOUN
curaba,,,1,VERB
atribuirlas,,,1,VERB
urbanidad,,,1,ADJ
hondura,,,1,NOUN
perdonan,,,2,VERB
aprecian,,,1,VERB
hombría,,,2,PROPN
macho,,,2,PROPN
doblega,,,1,VERB
humillaciones,,,3,NOUN
reliquias,,,2,NOUN
tienta,,,1,VERB
crin,,,1,NOUN
pronosticaron,,,1,VERB
profecía,,,1,PROPN
cumplió,,,1,VERB
agasajada,,,1,ADJ
acometió,,,1,VERB
altísima,,,1,ADJ
peculiar,,,1,ADJ
replegarse,,,2,VERB
soltaba,,,2,VERB
ausentarse,,,1,VERB
perrito,,,1,NOUN
depositaron,,,2,VERB
burló,,,2,VERB
asistió,,,4,VERB
pormenor,,,1,NOUN
denodada,,,1,ADJ
insólita,,,1,ADJ
entendió,,,2,VERB
precozmente,,,1,ADV
definitiva,,,3,ADJ
protestó,,,1,VERB
personal,,,1,ADJ
crespón,,,1,NOUN
entenebrecía,,,1,ADJ
retrato,,,1,ADJ
totalidad,,,2,NOUN
impacientaba,,,1,VERB
asiduidad,,,1,NOUN
alejarla,,,1,VERB
alteró,,,1,VERB
enflaqueció,,,1,NOUN
vidreaban,,,1,VERB
melindres,,,1,ADJ
unión,,,1,NOUN
empleaba,,,2,VERB
asueto,,,1,ADJ
abyectas,,,1,ADJ
ralea,,,1,VERB
extravíos,,,2,NOUN
advertido,,,5,ADJ
yerro,,,1,PROPN
forzosa,,,1,ADJ
reserva,,,1,PROPN
emponzoñaba,,,1,VERB
veneno,,,1,NOUN
filtrándose,,,1,VERB
complicadas,,,1,ADJ
impúdicas,,,1,ADJ
confidencias,,,2,NOUN
saboreaba,,,1,VERB
desengaño,,,1,NOUN
grabándose,,,1,VERB
ávida,,,2,ADJ
desaprensivo,,,2,ADJ
cinismo,,,2,NOUN
sucumbió,,,2,VERB
inmolada,,,1,ADJ
quejumbrosa,,,1,ADJ
invernal,,,1,ADJ
templar,,,1,VERB
atizándolo,,,1,VERB
tenazas,,,1,NOUN
rítmico,,,1,ADJ
envilecido,,,1,ADJ
titubeo,,,1,VERB
rígida,,,1,ADJ
abalanzarse,,,1,VERB
hervían,,,1,VERB
deslizamiento,,,1,NOUN
campanas,,,1,ADJ
catedral,,,1,PROPN
fascinó,,,2,VERB
contaran,,,1,VERB
atardecer,,,1,NOUN
transforma,,,1,VERB
fantasmagóricos,,,1,ADJ
calosfrío,,,1,ADJ
aterrorizado,,,2,ADJ
travesuras,,,1,NOUN
xuch,,,1,NUM
alquitrán,,,1,VERB
conmemoraciones,,,1,NOUN
asechanzas,,,1,PROPN
hombrecillo,,,1,NOUN
rapta,,,1,VERB
decapita,,,1,VERB
cautivada,,,1,VERB
muestras,,,3,NOUN
terminando,,,2,VERB
afinado,,,1,ADJ
distorsionó,,,1,VERB
espectral,,,1,ADJ
tejido,,,1,ADJ
inflexiones,,,1,NOUN
arrasaron,,,2,VERB
exasperar,,,2,VERB
enroscarse,,,1,VERB
ángulos,,,2,NOUN
observarla,,,1,VERB
alcanzando,,,2,VERB
curvaron,,,1,VERB
incredulidad,,,1,PROPN
obedecida,,,1,ADJ
reconvención,,,1,NOUN
incertidumbre,,,2,NOUN
embargaba,,,1,VERB
salta,,,1,VERB
portado,,,1,ADJ
despreocupadamente,,,1,ADV
apartase,,,1,VERB
sentara,,,1,VERB
bruscos,,,1,ADJ
lienzos,,,1,NOUN
intentaban,,,1,VERB
rigores,,,1,NOUN
caldeada,,,1,ADJ
lasitud,,,1,NOUN
colchas,,,1,NOUN
apilaban,,,1,VERB
prestaban,,,2,VERB
proporciones,,,3,NOUN
apresurarlo,,,1,VERB
trenza,,,1,NOUN
compre,,,1,VERB
prontamente,,,3,ADV
establece,,,2,VERB
dependencia,,,2,NOUN
concesiones,,,1,NOUN
imposiciones,,,1,NOUN
recíprocas,,,1,ADJ
mecanismo,,,4,NOUN
perfeccionado,,,1,ADJ
colocarlas,,,1,VERB
mullir,,,1,VERB
ensimismamiento,,,1,NOUN
empujarla,,,1,VERB
sentase,,,1,VERB
padrastro,,,2,NOUN
asustó,,,3,VERB
pronunciara,,,3,VERB
detenerlas,,,1,VERB
aceptación,,,2,NOUN
rubor,,,3,NOUN
enérgicamente,,,2,ADV
quebrantado,,,2,ADJ
juraste,,,1,PROPN
contrahaciendo,,,1,VERB
evocación,,,3,NOUN
conducido,,,2,ADJ
evidencia,,,2,NOUN
pudro,,,1,NOUN
santiguó,,,1,VERB
sienes,,,6,NOUN
advertencias,,,3,NOUN
averiguan,,,1,PROPN
solapado,,,1,VERB
urgía,,,1,VERB
tentativa,,,1,ADJ
halo,,,1,NOUN
rojizo,,,2,ADJ
clausura,,,1,NOUN
acudir,,,2,VERB
apartados,,,2,NOUN
guatemala,,,4,PROPN
doctores,,,1,NOUN
instalaban,,,1,VERB
ocurrírseles,,,1,VERB
engolando,,,1,VERB
avergonzaba,,,2,VERB
respuestas,,,4,NOUN
vagas,,,2,ADJ
perplejidad,,,1,NOUN
limpiando,,,2,VERB
anteojos,,,1,NOUN
retiraban,,,1,VERB
reunirse,,,1,VERB
conciliábulo,,,1,NOUN
bisbiseante,,,1,ADV
conclusiones,,,1,NOUN
consideraban,,,4,VERB
oportuno,,,6,ADJ
comunicar,,,4,VERB
magnánimo,,,1,ADJ
enrevesada,,,1,ADJ
recetario,,,1,ADJ
mandaban,,,1,VERB
surtiera,,,1,VERB
medicación,,,1,NOUN
ejercer,,,4,VERB
convicción,,,2,NOUN
excepcional,,,1,ADJ
depositaban,,,3,VERB
recrudecían,,,1,VERB
síntomas,,,1,NOUN
agravaban,,,1,VERB
eminencias,,,1,NOUN
extranjeras,,,2,ADJ
cobraran,,,1,VERB
irritación,,,1,NOUN
arruinarse,,,1,VERB
seguirle,,,1,VERB
contribuir,,,2,VERB
mantenimiento,,,1,NOUN
farsa,,,2,ADJ
suscitaron,,,1,VERB
dudas,,,5,NOUN
autenticidad,,,1,NOUN
disiparlas,,,1,ADJ
preocupación,,,1,VERB
inmisericordemente,,,1,ADV
impresas,,,1,ADJ
rivalizaban,,,1,VERB
complacerla,,,1,VERB
calificaba,,,2,VERB
dictaba,,,2,VERB
ímpetus,,,1,NOUN
aleccionadora,,,1,ADJ
quejándose,,,1,VERB
duradera,,,2,ADJ
tortura,,,1,NOUN
ruptura,,,1,NOUN
ligaba,,,1,VERB
ataques,,,1,NOUN
posteriores,,,2,ADJ
paroxismo,,,1,ADJ
eficacia,,,2,NOUN
colocar,,,2,VERB
permitiendo,,,1,VERB
